A1,A2,A3,A4,A5,A6,A7,A8,A9,target
82.0,2.0,86.0,0.0,-12.0,0.0,3.0,99.0,96.0,5
37.0,0.0,76.0,6.0,34.0,19.0,40.0,43.0,2.0,1
37.0,0.0,79.0,0.0,36.0,5.0,42.0,43.0,2.0,1
51.0,-1.0,81.0,0.0,50.0,-13.0,30.0,32.0,2.0,1
37.0,0.0,79.0,0.0,24.0,-8.0,42.0,55.0,14.0,1
37.0,0.0,80.0,0.0,28.0,3.0,43.0,52.0,8.0,1
37.0,-1.0,78.0,-3.0,12.0,-8.0,41.0,65.0,24.0,1
53.0,0.0,81.0,0.0,54.0,8.0,28.0,27.0,0.0,1
45.0,2.0,81.0,0.0,44.0,-6.0,35.0,37.0,2.0,1
53.0,0.0,87.0,0.0,54.0,26.0,34.0,33.0,0.0,1
37.0,0.0,76.0,6.0,38.0,1.0,39.0,37.0,0.0,1
55.0,0.0,79.0,0.0,10.0,-30.0,23.0,68.0,46.0,4
59.0,1.0,84.0,0.0,60.0,5.0,25.0,24.0,0.0,1
37.0,0.0,76.0,1.0,36.0,7.0,39.0,40.0,2.0,1
45.0,0.0,79.0,0.0,46.0,25.0,34.0,33.0,0.0,1
51.0,1.0,84.0,0.0,50.0,0.0,34.0,35.0,2.0,1
56.0,0.0,97.0,0.0,54.0,-3.0,41.0,42.0,2.0,1
55.0,0.0,79.0,-3.0,20.0,0.0,23.0,58.0,34.0,4
41.0,0.0,77.0,1.0,38.0,-29.0,36.0,39.0,2.0,1
47.0,0.0,109.0,2.0,46.0,0.0,62.0,62.0,0.0,1
44.0,0.0,83.0,0.0,42.0,-12.0,39.0,41.0,2.0,1
41.0,0.0,84.0,0.0,42.0,3.0,43.0,43.0,0.0,1
51.0,-2.0,84.0,0.0,52.0,9.0,33.0,32.0,0.0,1
47.0,0.0,82.0,-1.0,46.0,0.0,34.0,35.0,0.0,1
56.0,1.0,96.0,5.0,46.0,0.0,40.0,50.0,10.0,4
55.0,-3.0,81.0,4.0,-6.0,-17.0,25.0,88.0,64.0,4
37.0,0.0,78.0,0.0,12.0,15.0,41.0,65.0,24.0,1
37.0,1.0,90.0,0.0,26.0,-7.0,53.0,64.0,12.0,1
37.0,0.0,104.0,0.0,24.0,-20.0,67.0,81.0,14.0,1
56.0,0.0,97.0,-5.0,52.0,19.0,41.0,45.0,4.0,4
45.0,-4.0,83.0,0.0,44.0,0.0,38.0,39.0,2.0,1
37.0,0.0,76.0,1.0,30.0,-20.0,39.0,45.0,6.0,1
53.0,0.0,82.0,0.0,52.0,-16.0,29.0,30.0,2.0,1
44.0,-1.0,82.0,0.0,44.0,0.0,38.0,38.0,0.0,1
55.0,0.0,78.0,0.0,10.0,-1.0,23.0,68.0,46.0,4
53.0,-2.0,87.0,0.0,54.0,14.0,34.0,33.0,0.0,1
56.0,3.0,94.0,0.0,50.0,0.0,38.0,45.0,6.0,4
50.0,30.0,77.0,0.0,-22.0,0.0,28.0,101.0,72.0,2
76.0,1.0,80.0,1.0,-42.0,0.0,4.0,124.0,120.0,5
55.0,0.0,95.0,0.0,50.0,-6.0,40.0,46.0,6.0,4
66.0,0.0,109.0,0.0,68.0,15.0,43.0,42.0,0.0,1
49.0,0.0,106.0,4.0,46.0,-14.0,58.0,60.0,2.0,1
55.0,0.0,77.0,-2.0,16.0,-5.0,22.0,62.0,40.0,4
56.0,2.0,80.0,0.0,-2.0,0.0,24.0,83.0,58.0,4
43.0,0.0,86.0,0.0,42.0,-17.0,42.0,44.0,2.0,1
38.0,0.0,76.0,7.0,38.0,0.0,38.0,37.0,0.0,1
51.0,0.0,86.0,0.0,52.0,26.0,35.0,34.0,0.0,1
37.0,0.0,76.0,0.0,28.0,17.0,39.0,47.0,8.0,1
44.0,4.0,86.0,0.0,44.0,20.0,42.0,42.0,0.0,1
47.0,-5.0,78.0,0.0,46.0,0.0,31.0,32.0,0.0,1
53.0,0.0,89.0,8.0,54.0,0.0,36.0,35.0,0.0,1
37.0,0.0,77.0,5.0,28.0,-16.0,41.0,49.0,8.0,1
37.0,0.0,93.0,0.0,16.0,25.0,55.0,77.0,22.0,1
43.0,0.0,80.0,-3.0,42.0,-4.0,37.0,39.0,2.0,1
38.0,1.0,80.0,0.0,38.0,6.0,42.0,41.0,0.0,1
56.0,0.0,95.0,0.0,52.0,15.0,40.0,44.0,4.0,4
38.0,2.0,77.0,1.0,36.0,-18.0,39.0,41.0,2.0,1
80.0,-5.0,84.0,0.0,-42.0,0.0,5.0,128.0,124.0,5
47.0,-5.0,80.0,0.0,46.0,0.0,33.0,34.0,0.0,1
47.0,0.0,83.0,5.0,46.0,0.0,35.0,36.0,0.0,1
54.0,-5.0,83.0,0.0,54.0,0.0,28.0,28.0,0.0,1
42.0,1.0,108.0,7.0,42.0,0.0,67.0,67.0,0.0,1
55.0,0.0,77.0,-1.0,28.0,4.0,21.0,48.0,28.0,4
47.0,0.0,108.0,-2.0,46.0,0.0,61.0,62.0,0.0,1
45.0,0.0,81.0,-5.0,44.0,-6.0,36.0,37.0,2.0,1
41.0,0.0,81.0,2.0,38.0,-7.0,40.0,42.0,2.0,1
55.0,0.0,92.0,0.0,-2.0,18.0,36.0,94.0,58.0,4
37.0,0.0,77.0,0.0,10.0,14.0,40.0,66.0,26.0,1
41.0,1.0,77.0,0.0,42.0,4.0,36.0,35.0,0.0,1
56.0,1.0,86.0,0.0,56.0,1.0,30.0,30.0,0.0,1
37.0,0.0,76.0,2.0,26.0,0.0,39.0,50.0,12.0,1
43.0,0.0,83.0,-7.0,42.0,0.0,40.0,42.0,2.0,1
45.0,-1.0,87.0,0.0,44.0,-21.0,42.0,43.0,2.0,1
51.0,2.0,82.0,0.0,52.0,9.0,31.0,30.0,0.0,1
46.0,0.0,77.0,0.0,46.0,-4.0,32.0,31.0,0.0,1
55.0,0.0,93.0,0.0,44.0,-20.0,37.0,49.0,12.0,4
37.0,-1.0,90.0,-1.0,8.0,14.0,52.0,82.0,30.0,1
41.0,-4.0,100.0,1.0,42.0,0.0,59.0,59.0,0.0,1
43.0,-2.0,86.0,0.0,42.0,-6.0,43.0,45.0,2.0,1
47.0,3.0,77.0,0.0,46.0,0.0,30.0,30.0,0.0,1
66.0,0.0,109.0,0.0,64.0,-30.0,43.0,45.0,2.0,1
56.0,0.0,78.0,0.0,8.0,1.0,22.0,70.0,48.0,4
37.0,0.0,76.0,0.0,34.0,-18.0,40.0,43.0,2.0,1
44.0,3.0,82.0,0.0,42.0,-15.0,38.0,41.0,2.0,1
51.0,1.0,82.0,0.0,52.0,3.0,31.0,30.0,0.0,1
37.0,0.0,79.0,0.0,8.0,17.0,42.0,71.0,30.0,1
37.0,0.0,81.0,-2.0,-2.0,0.0,44.0,83.0,40.0,1
55.0,1.0,81.0,-3.0,54.0,0.0,26.0,26.0,0.0,1
37.0,0.0,75.0,-1.0,26.0,-8.0,38.0,49.0,12.0,1
51.0,0.0,88.0,5.0,52.0,2.0,36.0,36.0,0.0,1
37.0,0.0,76.0,0.0,24.0,-23.0,39.0,52.0,14.0,1
82.0,0.0,86.0,0.0,-10.0,16.0,3.0,96.0,92.0,5
40.0,-5.0,79.0,0.0,38.0,0.0,39.0,41.0,2.0,1
44.0,1.0,76.0,0.0,44.0,21.0,32.0,32.0,0.0,1
37.0,0.0,90.0,0.0,34.0,22.0,53.0,57.0,4.0,1
55.0,0.0,95.0,-7.0,42.0,0.0,40.0,54.0,14.0,4
45.0,-1.0,79.0,-3.0,44.0,-7.0,33.0,35.0,2.0,1
54.0,1.0,79.0,0.0,54.0,0.0,25.0,24.0,0.0,1
37.0,0.0,77.0,0.0,34.0,12.0,40.0,43.0,2.0,1
37.0,0.0,99.0,0.0,28.0,-3.0,61.0,70.0,8.0,1
37.0,0.0,83.0,0.0,-2.0,-1.0,47.0,86.0,40.0,1
49.0,1.0,90.0,1.0,50.0,17.0,42.0,41.0,0.0,1
55.0,0.0,82.0,-6.0,-32.0,-27.0,26.0,115.0,90.0,4
43.0,0.0,78.0,2.0,42.0,0.0,35.0,37.0,2.0,1
41.0,1.0,88.0,0.0,38.0,-18.0,47.0,50.0,2.0,1
43.0,0.0,88.0,0.0,44.0,20.0,44.0,44.0,0.0,1
37.0,0.0,79.0,0.0,12.0,10.0,42.0,66.0,24.0,1
37.0,0.0,77.0,-2.0,28.0,-10.0,40.0,48.0,8.0,1
41.0,0.0,79.0,0.0,38.0,-26.0,38.0,40.0,2.0,1
41.0,0.0,79.0,4.0,38.0,-7.0,39.0,41.0,2.0,1
44.0,4.0,86.0,0.0,44.0,17.0,42.0,42.0,0.0,1
51.0,0.0,79.0,5.0,52.0,3.0,27.0,27.0,0.0,1
52.0,5.0,86.0,-1.0,52.0,0.0,33.0,34.0,0.0,1
37.0,0.0,80.0,0.0,36.0,-17.0,43.0,44.0,2.0,1
37.0,0.0,76.0,0.0,34.0,30.0,39.0,42.0,2.0,1
37.0,0.0,90.0,130.0,6.0,0.0,53.0,85.0,32.0,1
62.0,0.0,108.0,6.0,60.0,0.0,46.0,49.0,2.0,1
37.0,-17.0,75.0,0.0,26.0,-19.0,38.0,49.0,12.0,1
50.0,4.0,82.0,0.0,50.0,0.0,32.0,33.0,0.0,1
56.0,0.0,78.0,-1.0,6.0,-3.0,22.0,73.0,50.0,4
53.0,0.0,86.0,0.0,54.0,2.0,33.0,32.0,0.0,1
37.0,0.0,79.0,0.0,10.0,2.0,43.0,69.0,26.0,1
41.0,-1.0,86.0,0.0,42.0,13.0,46.0,45.0,0.0,1
43.0,0.0,86.0,0.0,42.0,-17.0,43.0,45.0,2.0,1
37.0,0.0,83.0,4.0,6.0,0.0,47.0,78.0,32.0,1
42.0,-2.0,76.0,-1.0,42.0,0.0,35.0,35.0,0.0,1
55.0,0.0,77.0,0.0,-6.0,0.0,21.0,85.0,64.0,4
82.0,0.0,87.0,7.0,-40.0,1.0,5.0,128.0,124.0,5
50.0,5.0,85.0,0.0,50.0,0.0,36.0,36.0,0.0,1
37.0,0.0,95.0,-1.0,16.0,-3.0,58.0,80.0,22.0,1
55.0,0.0,78.0,0.0,12.0,7.0,23.0,65.0,42.0,4
37.0,0.0,77.0,0.0,26.0,8.0,40.0,51.0,12.0,1
37.0,0.0,77.0,-1.0,28.0,4.0,40.0,48.0,8.0,1
37.0,0.0,80.0,0.0,36.0,22.0,43.0,44.0,2.0,1
82.0,0.0,86.0,0.0,-10.0,20.0,3.0,96.0,92.0,5
42.0,0.0,108.0,-1.0,42.0,0.0,66.0,67.0,2.0,1
55.0,0.0,78.0,0.0,0.0,-28.0,23.0,78.0,56.0,4
37.0,0.0,81.0,0.0,20.0,-6.0,44.0,60.0,16.0,1
37.0,0.0,76.0,0.0,26.0,4.0,40.0,50.0,10.0,1
44.0,0.0,77.0,0.0,42.0,-27.0,34.0,36.0,2.0,1
56.0,0.0,76.0,0.0,-14.0,-29.0,20.0,92.0,72.0,4
37.0,0.0,81.0,0.0,24.0,-13.0,44.0,57.0,14.0,1
46.0,3.0,80.0,0.0,46.0,2.0,34.0,34.0,0.0,1
56.0,0.0,96.0,0.0,54.0,17.0,40.0,42.0,2.0,1
48.0,3.0,81.0,0.0,46.0,0.0,33.0,35.0,2.0,1
39.0,1.0,94.0,5.0,38.0,0.0,55.0,55.0,0.0,1
55.0,0.0,77.0,0.0,10.0,12.0,22.0,67.0,46.0,4
37.0,0.0,83.0,0.0,38.0,31.0,45.0,44.0,0.0,1
56.0,0.0,97.0,1.0,44.0,-6.0,41.0,53.0,12.0,4
37.0,0.0,95.0,-1.0,16.0,5.0,58.0,80.0,22.0,1
49.0,0.0,83.0,1.0,50.0,0.0,33.0,33.0,0.0,1
37.0,0.0,104.0,3.0,18.0,0.0,67.0,86.0,20.0,1
66.0,-63.0,88.0,0.0,8.0,0.0,22.0,81.0,58.0,3
39.0,-1.0,79.0,6.0,38.0,0.0,41.0,41.0,0.0,1
37.0,0.0,96.0,0.0,34.0,9.0,59.0,62.0,4.0,1
51.0,0.0,77.0,0.0,50.0,0.0,27.0,28.0,2.0,1
86.0,6.0,89.0,0.0,8.0,12.0,3.0,81.0,78.0,5
45.0,0.0,81.0,5.0,44.0,0.0,35.0,37.0,2.0,1
45.0,-3.0,81.0,0.0,46.0,5.0,36.0,35.0,0.0,1
46.0,-1.0,77.0,-3.0,46.0,-23.0,32.0,31.0,0.0,1
43.0,1.0,83.0,3.0,42.0,0.0,40.0,42.0,2.0,1
43.0,-5.0,78.0,0.0,42.0,-11.0,35.0,37.0,2.0,1
38.0,-3.0,97.0,0.0,38.0,0.0,59.0,59.0,0.0,1
37.0,0.0,79.0,0.0,34.0,0.0,42.0,45.0,4.0,1
53.0,0.0,83.0,0.0,54.0,10.0,30.0,29.0,0.0,1
41.0,0.0,83.0,7.0,38.0,-2.0,42.0,44.0,2.0,1
85.0,-5.0,88.0,0.0,2.0,13.0,3.0,86.0,82.0,5
49.0,3.0,86.0,0.0,50.0,11.0,37.0,37.0,0.0,1
38.0,0.0,76.0,0.0,36.0,-18.0,38.0,40.0,2.0,1
37.0,0.0,77.0,0.0,-2.0,-18.0,41.0,80.0,40.0,1
48.0,-1.0,84.0,-4.0,46.0,0.0,36.0,37.0,2.0,1
43.0,0.0,95.0,-3.0,44.0,27.0,52.0,51.0,0.0,1
45.0,0.0,82.0,1.0,44.0,-11.0,37.0,38.0,2.0,1
59.0,5.0,86.0,0.0,60.0,0.0,27.0,27.0,0.0,1
45.0,0.0,81.0,0.0,46.0,22.0,35.0,34.0,0.0,1
37.0,0.0,76.0,3.0,26.0,-17.0,40.0,50.0,10.0,1
37.0,0.0,106.0,6.0,24.0,-7.0,68.0,82.0,14.0,1
45.0,0.0,86.0,-3.0,44.0,0.0,42.0,42.0,0.0,1
44.0,1.0,87.0,-4.0,44.0,12.0,43.0,43.0,0.0,1
55.0,2.0,72.0,5.0,0.0,0.0,16.0,72.0,56.0,4
40.0,-5.0,76.0,0.0,38.0,-1.0,36.0,37.0,2.0,1
55.0,-2.0,80.0,-4.0,-6.0,-13.0,25.0,88.0,64.0,4
42.0,0.0,87.0,5.0,42.0,0.0,45.0,46.0,2.0,1
54.0,-2.0,88.0,0.0,54.0,0.0,34.0,34.0,0.0,1
47.0,0.0,81.0,2.0,46.0,0.0,34.0,35.0,0.0,1
37.0,0.0,76.0,0.0,36.0,-26.0,39.0,40.0,2.0,1
59.0,-2.0,108.0,0.0,56.0,-28.0,49.0,51.0,2.0,1
48.0,0.0,86.0,0.0,46.0,-11.0,38.0,40.0,2.0,1
56.0,0.0,97.0,0.0,42.0,-13.0,41.0,55.0,14.0,4
37.0,0.0,81.0,-2.0,26.0,-8.0,45.0,55.0,10.0,1
45.0,-2.0,83.0,-2.0,44.0,-3.0,38.0,39.0,0.0,1
37.0,0.0,81.0,0.0,36.0,-18.0,44.0,45.0,2.0,1
56.0,0.0,97.0,0.0,54.0,5.0,41.0,43.0,2.0,1
47.0,3.0,84.0,0.0,46.0,0.0,36.0,37.0,0.0,1
39.0,0.0,90.0,0.0,38.0,0.0,51.0,51.0,0.0,1
37.0,0.0,104.0,0.0,26.0,5.0,66.0,78.0,12.0,1
45.0,-2.0,76.0,0.0,46.0,13.0,31.0,30.0,0.0,1
51.0,0.0,84.0,0.0,50.0,-4.0,34.0,35.0,2.0,1
51.0,1.0,77.0,2.0,50.0,0.0,26.0,28.0,2.0,1
37.0,0.0,103.0,0.0,24.0,3.0,66.0,80.0,14.0,1
43.0,-1.0,77.0,0.0,44.0,15.0,34.0,33.0,0.0,1
37.0,0.0,94.0,0.0,34.0,19.0,57.0,61.0,4.0,1
56.0,0.0,77.0,0.0,46.0,21.0,22.0,31.0,10.0,4
47.0,0.0,86.0,-4.0,46.0,0.0,39.0,39.0,0.0,1
37.0,2.0,76.0,-2.0,30.0,-5.0,40.0,45.0,6.0,1
56.0,-4.0,97.0,0.0,54.0,0.0,41.0,42.0,2.0,1
37.0,0.0,75.0,0.0,36.0,26.0,37.0,39.0,2.0,1
37.0,0.0,79.0,-2.0,18.0,0.0,43.0,61.0,18.0,1
55.0,0.0,77.0,0.0,10.0,-9.0,21.0,66.0,46.0,4
39.0,-2.0,79.0,5.0,38.0,0.0,40.0,41.0,0.0,1
53.0,0.0,84.0,0.0,52.0,-6.0,31.0,32.0,2.0,1
84.0,-2.0,88.0,-6.0,-2.0,-11.0,3.0,90.0,88.0,5
55.0,0.0,108.0,3.0,54.0,-4.0,53.0,54.0,2.0,1
54.0,0.0,80.0,-3.0,54.0,0.0,26.0,26.0,0.0,1
55.0,0.0,79.0,0.0,26.0,4.0,23.0,53.0,30.0,4
37.0,0.0,77.0,-1.0,-18.0,-3.0,40.0,95.0,54.0,1
44.0,0.0,89.0,0.0,44.0,21.0,45.0,45.0,0.0,1
37.0,0.0,77.0,0.0,6.0,28.0,40.0,72.0,32.0,1
56.0,0.0,79.0,0.0,-22.0,2.0,24.0,103.0,80.0,4
58.0,3.0,86.0,0.0,56.0,0.0,29.0,30.0,0.0,1
41.0,0.0,77.0,0.0,42.0,27.0,37.0,36.0,0.0,1
56.0,0.0,77.0,8.0,24.0,0.0,22.0,54.0,32.0,4
55.0,0.0,92.0,-1.0,0.0,6.0,36.0,92.0,56.0,4
48.0,0.0,110.0,0.0,46.0,0.0,62.0,64.0,2.0,1
56.0,1.0,87.0,5.0,54.0,-15.0,31.0,33.0,2.0,1
37.0,0.0,77.0,0.0,28.0,-7.0,40.0,48.0,8.0,1
53.0,1.0,84.0,0.0,52.0,-11.0,31.0,32.0,2.0,1
49.0,3.0,84.0,0.0,46.0,-8.0,35.0,37.0,2.0,1
56.0,0.0,79.0,1.0,12.0,-7.0,23.0,66.0,42.0,4
37.0,-1.0,81.0,0.0,36.0,0.0,44.0,44.0,0.0,1
42.0,-5.0,76.0,3.0,42.0,0.0,34.0,35.0,0.0,1
55.0,0.0,77.0,0.0,-4.0,21.0,21.0,82.0,60.0,4
83.0,4.0,86.0,0.0,-6.0,0.0,3.0,94.0,90.0,5
41.0,0.0,79.0,0.0,42.0,3.0,38.0,37.0,0.0,1
49.0,0.0,88.0,0.0,50.0,5.0,39.0,39.0,0.0,1
43.0,0.0,89.0,2.0,42.0,0.0,46.0,48.0,2.0,1
45.0,0.0,79.0,0.0,44.0,-13.0,33.0,35.0,2.0,1
41.0,-3.0,88.0,0.0,38.0,-18.0,47.0,49.0,2.0,1
105.0,3.0,106.0,0.0,70.0,0.0,1.0,36.0,34.0,5
41.0,0.0,77.0,0.0,38.0,-6.0,36.0,38.0,2.0,1
37.0,0.0,76.0,-1.0,20.0,-2.0,39.0,55.0,16.0,1
45.0,-3.0,76.0,0.0,44.0,0.0,31.0,32.0,2.0,1
42.0,0.0,79.0,1.0,42.0,0.0,37.0,38.0,0.0,1
81.0,0.0,84.0,0.0,-20.0,-5.0,4.0,105.0,102.0,5
37.0,0.0,76.0,0.0,20.0,2.0,39.0,55.0,16.0,1
78.0,0.0,83.0,3.0,-46.0,0.0,4.0,129.0,124.0,5
37.0,0.0,106.0,1.0,26.0,0.0,69.0,80.0,12.0,1
46.0,0.0,106.0,0.0,46.0,1.0,60.0,60.0,0.0,1
51.0,0.0,82.0,1.0,52.0,18.0,31.0,30.0,0.0,1
55.0,1.0,78.0,-3.0,44.0,30.0,23.0,34.0,12.0,4
56.0,0.0,78.0,0.0,12.0,-10.0,22.0,65.0,42.0,4
45.0,0.0,77.0,0.0,44.0,-16.0,31.0,33.0,2.0,1
37.0,0.0,77.0,0.0,34.0,5.0,40.0,43.0,4.0,1
37.0,0.0,83.0,0.0,2.0,-12.0,46.0,80.0,34.0,1
43.0,5.0,88.0,-2.0,42.0,0.0,45.0,47.0,2.0,1
58.0,0.0,87.0,5.0,56.0,0.0,30.0,30.0,0.0,1
56.0,0.0,78.0,0.0,8.0,2.0,22.0,70.0,48.0,4
51.0,0.0,87.0,-4.0,52.0,1.0,36.0,35.0,0.0,1
55.0,0.0,97.0,5.0,54.0,0.0,41.0,42.0,2.0,1
37.0,0.0,104.0,0.0,26.0,31.0,66.0,78.0,12.0,1
36.0,0.0,77.0,0.0,36.0,0.0,41.0,41.0,0.0,1
50.0,1.0,86.0,-7.0,50.0,0.0,36.0,37.0,0.0,1
83.0,0.0,86.0,0.0,-4.0,-9.0,4.0,92.0,88.0,5
52.0,-1.0,88.0,0.0,52.0,0.0,37.0,37.0,0.0,1
56.0,0.0,92.0,0.0,52.0,5.0,36.0,40.0,4.0,4
37.0,0.0,79.0,6.0,24.0,0.0,42.0,56.0,14.0,1
45.0,0.0,86.0,1.0,44.0,-5.0,41.0,42.0,2.0,1
42.0,2.0,90.0,0.0,42.0,0.0,48.0,48.0,0.0,1
37.0,0.0,76.0,0.0,24.0,17.0,40.0,53.0,14.0,1
46.0,0.0,88.0,2.0,46.0,5.0,41.0,41.0,0.0,1
38.0,0.0,100.0,0.0,36.0,-20.0,63.0,64.0,2.0,1
82.0,0.0,86.0,0.0,-4.0,-23.0,3.0,91.0,88.0,5
49.0,0.0,85.0,0.0,50.0,5.0,36.0,36.0,0.0,1
42.0,0.0,81.0,2.0,42.0,0.0,38.0,39.0,2.0,1
45.0,0.0,85.0,0.0,46.0,23.0,40.0,39.0,0.0,1
46.0,0.0,78.0,-1.0,46.0,1.0,32.0,32.0,0.0,1
43.0,0.0,81.0,0.0,42.0,-18.0,37.0,39.0,2.0,1
37.0,0.0,108.0,-1.0,34.0,0.0,71.0,75.0,4.0,1
47.0,0.0,83.0,4.0,46.0,0.0,36.0,37.0,0.0,1
37.0,0.0,79.0,3.0,12.0,0.0,43.0,66.0,24.0,1
44.0,1.0,77.0,0.0,44.0,4.0,33.0,33.0,0.0,1
50.0,1.0,79.0,3.0,50.0,0.0,29.0,30.0,0.0,1
50.0,-4.0,79.0,0.0,50.0,0.0,29.0,30.0,0.0,1
55.0,2.0,81.0,-1.0,54.0,0.0,26.0,26.0,0.0,1
44.0,0.0,90.0,-4.0,44.0,0.0,46.0,46.0,0.0,1
51.0,0.0,87.0,2.0,52.0,16.0,36.0,35.0,0.0,1
44.0,5.0,102.0,0.0,44.0,8.0,59.0,58.0,0.0,1
44.0,5.0,77.0,0.0,44.0,0.0,33.0,33.0,0.0,1
55.0,0.0,85.0,0.0,54.0,-7.0,30.0,31.0,2.0,1
45.0,0.0,82.0,5.0,44.0,0.0,37.0,38.0,0.0,1
37.0,0.0,76.0,0.0,20.0,-13.0,39.0,55.0,16.0,1
37.0,0.0,79.0,0.0,34.0,-7.0,43.0,46.0,2.0,1
37.0,0.0,80.0,-2.0,36.0,0.0,43.0,44.0,2.0,1
37.0,0.0,80.0,0.0,26.0,0.0,43.0,54.0,10.0,1
56.0,1.0,91.0,0.0,56.0,1.0,35.0,34.0,0.0,1
37.0,0.0,93.0,0.0,10.0,-3.0,56.0,83.0,26.0,1
37.0,0.0,79.0,0.0,8.0,-30.0,43.0,72.0,28.0,1
37.0,0.0,78.0,0.0,18.0,-23.0,42.0,60.0,18.0,1
55.0,0.0,97.0,0.0,44.0,-1.0,41.0,53.0,12.0,4
56.0,0.0,79.0,0.0,12.0,16.0,23.0,66.0,42.0,4
37.0,0.0,78.0,0.0,-2.0,3.0,42.0,81.0,40.0,1
56.0,1.0,96.0,0.0,52.0,-6.0,40.0,44.0,4.0,4
48.0,-5.0,87.0,0.0,46.0,0.0,39.0,41.0,2.0,1
55.0,0.0,82.0,0.0,54.0,3092.0,26.0,28.0,2.0,1
46.0,5.0,78.0,0.0,46.0,12.0,32.0,32.0,0.0,1
41.0,0.0,87.0,1.0,42.0,25.0,46.0,46.0,0.0,1
44.0,1.0,85.0,0.0,44.0,7.0,41.0,41.0,0.0,1
55.0,-1.0,95.0,-3.0,44.0,-5.0,40.0,51.0,12.0,4
37.0,-4.0,75.0,0.0,34.0,0.0,38.0,41.0,4.0,1
53.0,0.0,88.0,0.0,54.0,1.0,35.0,34.0,0.0,1
37.0,-9.0,106.0,2.0,36.0,0.0,69.0,69.0,0.0,1
46.0,0.0,80.0,-1.0,46.0,6.0,34.0,34.0,0.0,1
37.0,0.0,80.0,0.0,10.0,0.0,43.0,70.0,26.0,1
52.0,4.0,102.0,1.0,52.0,0.0,50.0,51.0,0.0,1
55.0,0.0,77.0,0.0,-24.0,13.0,21.0,103.0,82.0,4
49.0,5.0,102.0,0.0,46.0,-11.0,53.0,55.0,2.0,1
37.0,0.0,76.0,3.0,18.0,-6.0,40.0,58.0,18.0,1
37.0,0.0,79.0,-2.0,36.0,-3.0,42.0,43.0,0.0,1
37.0,0.0,75.0,-4.0,36.0,0.0,38.0,39.0,0.0,1
47.0,2.0,86.0,-7.0,46.0,0.0,39.0,39.0,0.0,1
43.0,0.0,85.0,0.0,44.0,30.0,42.0,41.0,0.0,1
56.0,0.0,98.0,0.0,52.0,5.0,42.0,46.0,4.0,4
37.0,0.0,79.0,0.0,28.0,9.0,42.0,50.0,8.0,1
37.0,0.0,77.0,0.0,20.0,-11.0,40.0,56.0,16.0,1
38.0,0.0,79.0,0.0,38.0,3.0,42.0,41.0,0.0,1
44.0,9.0,79.0,0.0,42.0,0.0,35.0,37.0,2.0,1
37.0,0.0,76.0,-6.0,36.0,4.0,40.0,40.0,0.0,1
76.0,-2.0,80.0,0.0,-40.0,0.0,4.0,121.0,116.0,5
55.0,-1.0,99.0,5.0,42.0,-2.0,43.0,57.0,14.0,4
46.0,-1.0,86.0,7.0,46.0,0.0,40.0,39.0,0.0,1
53.0,0.0,85.0,0.0,54.0,5.0,32.0,31.0,0.0,1
37.0,-1.0,106.0,0.0,36.0,19.0,68.0,69.0,2.0,1
37.0,2.0,90.0,-2.0,20.0,0.0,52.0,69.0,16.0,1
79.0,3.0,83.0,0.0,-42.0,-21.0,4.0,127.0,122.0,5
56.0,0.0,97.0,0.0,46.0,-5.0,40.0,50.0,10.0,4
45.0,0.0,80.0,2.0,44.0,0.0,35.0,36.0,2.0,1
49.0,-3.0,89.0,0.0,50.0,0.0,40.0,40.0,0.0,1
37.0,-6.0,106.0,-2.0,34.0,-4.0,69.0,72.0,4.0,1
56.0,0.0,81.0,0.0,-4.0,30.0,25.0,86.0,62.0,4
46.0,5.0,81.0,0.0,46.0,8.0,35.0,34.0,0.0,1
55.0,-1.0,77.0,0.0,16.0,0.0,22.0,62.0,40.0,4
41.0,0.0,79.0,6.0,38.0,-21.0,38.0,41.0,2.0,1
37.0,0.0,95.0,-4.0,18.0,0.0,58.0,77.0,18.0,1
37.0,0.0,97.0,0.0,36.0,27.0,59.0,60.0,2.0,1
37.0,0.0,104.0,0.0,28.0,22.0,67.0,76.0,8.0,1
58.0,1.0,86.0,0.0,56.0,0.0,27.0,29.0,2.0,1
43.0,0.0,85.0,2.0,44.0,7.0,42.0,41.0,0.0,1
45.0,0.0,89.0,8.0,44.0,-9.0,44.0,45.0,2.0,1
56.0,1.0,91.0,0.0,56.0,14.0,35.0,34.0,0.0,1
39.0,-1.0,77.0,3.0,38.0,0.0,38.0,38.0,0.0,1
37.0,-2.0,81.0,0.0,36.0,0.0,45.0,45.0,0.0,1
58.0,0.0,81.0,7.0,56.0,0.0,23.0,24.0,2.0,1
37.0,0.0,76.0,0.0,18.0,-17.0,40.0,58.0,18.0,1
53.0,0.0,77.0,1.0,52.0,-20.0,25.0,26.0,2.0,1
37.0,0.0,77.0,0.0,16.0,-4.0,40.0,61.0,22.0,1
37.0,0.0,97.0,0.0,20.0,-30.0,60.0,77.0,16.0,1
41.0,0.0,78.0,0.0,38.0,-18.0,37.0,39.0,2.0,1
102.0,1.0,104.0,7.0,70.0,-18.0,2.0,34.0,32.0,5
56.0,0.0,78.0,0.0,6.0,-5.0,22.0,73.0,50.0,4
49.0,0.0,82.0,0.0,46.0,-22.0,33.0,35.0,2.0,1
